Unique ID,Title,Authors-revised,Authors,Authors (Full Names)-revised,Authors (Full Names)
WOS:000290804301114,MODERATIONAL EFFECT OF BENEFIT PERCEPTION IN THE URGENCY-ALCOHOL USE RELATIONSHIP,"Coskunpinar, A|Cyders, MA","Coskunpinar, A|Cyders, MA","Coskunpinar, A.|Cyders, M. A.","Coskunpinar, A.|Cyders, M. A."
WOS:000290804301246,ACUTE FUNCITONAL TOLERANCE TO ETHANOL IN SELECTIVELY BRED HIGH AND LOW ALCOHOL PREFERRING MICE,"Fritz, BM|Grahame, NJ|Boehm, SL","Fritz, BM|Grahame, NJ|Boehm, SL","Fritz, B. M.|Grahame, N. J.|Boehm, S. L., II","Fritz, B. M.|Grahame, N. J.|Boehm, S. L., II"
WOS:000290804301345,"THE RELATIONSHIP BETWEEN ALCOHOL CONSUMPTION, SEXTING, AND IMPULSIVITY, AND ITS PREVALENCE IN A COLLEGE SAMPLE","Dir, AL|Cyders, MA|Coskunpinar, A","Dir, AL|Cyders, MA|Coskunpinar, A","Dir, A. L.|Cyders, M. A.|Coskunpinar, A.","Dir, A. L.|Cyders, M. A.|Coskunpinar, A."
WOS:000290804301414,THE EFFECT OF ADOLESCENT ALCOHOL INTAKE ON SENSITIVITY TO ETHANOL-INDUCED MOTOR IMPAIRMENT AND LOCOMOTION DURING ADULTHOOD,"Melon, LC|Wray, KN|Moore, EM|Schneider, BL|Forrest, RD|Nolan, ZT|Boehm, SL","Melon, LC|Wray, KN|Moore, EM|Schneider, BL|Forrest, RD|Nolan, ZT|Boehm, SL","Melon, L. C.|Wray, K. N.|Moore, E. M.|Schneider, B. L.|Forrest, R. D.|Nolan, Z. T.|Boehm, S. L., II","Melon, L. C.|Wray, K. N.|Moore, E. M.|Schneider, B. L.|Forrest, R. D.|Nolan, Z. T.|Boehm, S. L., II"
WOS:000290822700007,"CP47,497-C8 and JWH073, commonly found in 'Spice' herbal blends, are potent and efficacious CB1 cannabinoid receptor agonists","Atwood, BK|Lee, D|Straiker, A|Widlanski, TS|Mackie, K","Atwood, BK|Lee, D|Straiker, A|Widlanski, TS|Mackie, K","Atwood, Brady K.|Lee, Donghoon|Straiker, Alex|Widlanski, Theodore S.|Mackie, Ken","Atwood, Brady K.|Lee, Donghoon|Straiker, Alex|Widlanski, Theodore S.|Mackie, Ken"
WOS:000290767900015,Scattering functions of Platonic solids,"Li, X|Shew, CY|He, LL|Meilleur, F|Myles, DAA|Liu, E|Zhang, Y|Smith, GS|Herwig, KW|Pynn, R|Chen, WR","Li, X|Shew, CY|He, LL|Meilleur, F|Myles, DAA|Liu, E|Zhang, Y|Smith, GS|Herwig, KW|Pynn, R|Chen, WR","Li, Xin|Shew, Chwen-Yang|He, Lilin|Meilleur, Flora|Myles, Dean A. A.|Liu, Emily|Zhang, Yang|Smith, Gregory S.|Herwig, Kenneth W.|Pynn, Roger|Chen, Wei-Ren","Li, Xin|Shew, Chwen-Yang|He, Lilin|Meilleur, Flora|Myles, Dean A. A.|Liu, Emily|Zhang, Yang|Smith, Gregory S.|Herwig, Kenneth W.|Pynn, Roger|Chen, Wei-Ren"
WOS:000291295300001,"Pharmacological characterization of AM1710, a putative cannabinoid CB2 agonist from the cannabilactone class: Antinociception without central nervous system side-effects","Rahn, EJ|Thakur, GA|Wood, JAT|Zvonok, AM|Makriyannis, A|Hohmann, AG","Rahn, EJ|Thakur, GA|Wood, JAT|Zvonok, AM|Makriyannis, A|Hohmann, AG","Rahn, Elizabeth J.|Thakur, Ganesh A.|Wood, Jodi Anne T.|Zvonok, Alexander M.|Makriyannis, Alexandros|Hohmann, Andrea G.","Rahn, Elizabeth J.|Thakur, Ganesh A.|Wood, Jodi Anne T.|Zvonok, Alexander M.|Makriyannis, Alexandros|Hohmann, Andrea G."
WOS:000290961600015,Medicaid Expansions and Fertility in the United States,"DeLeire, T|Lopoo, LM|Simon, KI","DeLeire, T|Lopoo, LM|Simon, KI","DeLeire, Thomas|Lopoo, Leonard M.|Simon, Kosali I.","DeLeire, Thomas|Lopoo, Leonard M.|Simon, Kosali I."
WOS:000290595900009,Parental Criticism and Externalizing Behavior Problems in Adolescents: The Role of Environment and Genotype-Environment Correlation,"Narusyte, J|Neiderhiser, JM|Andershed, AK|D'Onofrio, BM|Reiss, D|Spotts, E|Ganiban, J|Lichtenstein, P","Narusyte, J|Neiderhiser, JM|Andershed, AK|D'Onofrio, BM|Reiss, D|Spotts, E|Ganiban, J|Lichtenstein, P","Narusyte, Jurgita|Neiderhiser, Jenae M.|Andershed, Anna-Karin|D'Onofrio, Brian M.|Reiss, David|Spotts, Erica|Ganiban, Jody|Lichtenstein, Paul","Narusyte, Jurgita|Neiderhiser, Jenae M.|Andershed, Anna-Karin|D'Onofrio, Brian M.|Reiss, David|Spotts, Erica|Ganiban, Jody|Lichtenstein, Paul"
WOS:000290083500008,A Genetically Informed Study of Associations Between Family Functioning and Child Psychosocial Adjustment,"Schermerhorn, AC|D'Onofrio, BM|Turkheimer, E|Ganiban, JM|Spotts, EL|Lichtenstein, P|Reiss, D|Neiderhiser, JM","Schermerhorn, AC|D'Onofrio, BM|Turkheimer, E|Ganiban, JM|Spotts, EL|Lichtenstein, P|Reiss, D|Neiderhiser, JM","Schermerhorn, Alice C.|D'Onofrio, Brian M.|Turkheimer, Eric|Ganiban, Jody M.|Spotts, Erica L.|Lichtenstein, Paul|Reiss, David|Neiderhiser, Jenae M.","Schermerhorn, Alice C.|D'Onofrio, Brian M.|Turkheimer, Eric|Ganiban, Jody M.|Spotts, Erica L.|Lichtenstein, Paul|Reiss, David|Neiderhiser, Jenae M."
WOS:000290785800012,Flexibility in Faculty Work-Life Policies at Medical Schools in the Big Ten Conference,"Welch, JL|Wiehe, SE|Palmer-Smith, V|Dankoski, ME","Welch, JL|Wiehe, SE|Palmer-Smith, V|Dankoski, ME","Welch, Julie L.|Wiehe, Sarah E.|Palmer-Smith, Victoria|Dankoski, Mary E.","Welch, Julie L.|Wiehe, Sarah E.|Palmer-Smith, Victoria|Dankoski, Mary E."
WOS:000289799200003,"Masculinity, Moral Atmosphere, and Moral Functioning of High School Football Players","Steinfeldt, JA|Rutkowski, LA|Vaughan, EL|Steinfeldt, MC","Steinfeldt, JA|Rutkowski, LA|Vaughan, EL|Steinfeldt, MC","Steinfeldt, Jesse A.|Rutkowski, Leslie A.|Vaughan, Ellen L.|Steinfeldt, Matthew C.","Steinfeldt, Jesse A.|Rutkowski, Leslie A.|Vaughan, Ellen L.|Steinfeldt, Matthew C."
WOS:000288178900018,Mental Health Screening and STI Among Detained Youth,"Aalsma, MC|Wiehe, SE|Blythe, MJ|Tong, Y|Harezlak, J|Rosenman, MB","Aalsma, MC|Wiehe, SE|Blythe, MJ|Tong, Y|Harezlak, J|Rosenman, MB","Aalsma, Matthew C.|Wiehe, Sarah E.|Blythe, Margaret J.|Tong, Yan|Harezlak, Jaroslaw|Rosenman, Marc B.","Aalsma, Matthew C.|Wiehe, Sarah E.|Blythe, Margaret J.|Tong, Yan|Harezlak, Jaroslaw|Rosenman, Marc B."
WOS:000288993600003,GENDER IN TWENTIETH-CENTURY CHILDREN'S BOOKS Patterns of Disparity in Titles and Central Characters,"Mccabe, J|Fairchild, E|Grauerholz, L|Pescosolido, BA|Tope, D","Mccabe, J|Fairchild, E|Grauerholz, L|Pescosolido, BA|Tope, D","Mccabe, Janice|Fairchild, Emily|Grauerholz, Liz|Pescosolido, Bernice A.|Tope, Daniel","Mccabe, Janice|Fairchild, Emily|Grauerholz, Liz|Pescosolido, Bernice A.|Tope, Daniel"
WOS:000289740900003,Timing of Prenatal Maternal Exposure to Severe Life Events and Adverse Pregnancy Outcomes: A Population Study of 2.6 Million Pregnancies,"Class, QA|Lichtenstein, P|Langstrom, N|D'Onofrio, BM","Class, QA|Lichtenstein, P|Langstrom, N|D'Onofrio, BM","Class, Quetzal A.|Lichtenstein, Paul|Langstrom, Niklas|D'Onofrio, Brian M.","Class, Quetzal A.|Lichtenstein, Paul|Langstrom, Niklas|D'Onofrio, Brian M."
WOS:000288085300041,Prospect for characterizing interacting soft colloidal structures using spin-echo small angle neutron scattering,"Li, X|Shew, CY|Liu, Y|Pynn, R|Liu, E|Herwig, KW|Smith, GS|Robertson, JL|Chen, WR","Li, X|Shew, CY|Liu, Y|Pynn, R|Liu, E|Herwig, KW|Smith, GS|Robertson, JL|Chen, WR","Li, Xin|Shew, Chwen-Yang|Liu, Yun|Pynn, Roger|Liu, Emily|Herwig, Kenneth W.|Smith, Gregory S.|Robertson, J. Lee|Chen, Wei-Ren","Li, Xin|Shew, Chwen-Yang|Liu, Yun|Pynn, Roger|Liu, Emily|Herwig, Kenneth W.|Smith, Gregory S.|Robertson, J. Lee|Chen, Wei-Ren"
WOS:000287479401172,Use of a Regional Health Information Exchange (HIE) to Facilitate Outcomes Epidemiology,"Kissela, BM|Embi, PJ|Alwell, K|Moomaw, CJ|Hoskins, D|Witzke, R|Khoury, J|Kleindorfer, D","Kissela, BM|Embi, PJ|Alwell, K|Moomaw, CJ|Hoskins, D|Witzke, R|Khoury, J|Kleindorfer, D","Kissela, Brett M.|Embi, Peter J.|Alwell, Kathleen|Moomaw, Charles J.|Hoskins, David|Witzke, Robert|Khoury, Jane|Kleindorfer, Dawn","Kissela, Brett M.|Embi, Peter J.|Alwell, Kathleen|Moomaw, Charles J.|Hoskins, David|Witzke, Robert|Khoury, Jane|Kleindorfer, Dawn"
WOS:000287661800027,"Enhancing the Informal Curriculum of a Medical School: A Case Study in Organizational Culture Change (vol 23, pg 715, 2008)","Cottingham, AH|Suchman, AL|Litzelman, DK|Frankel, RM|Mossbarger, DL|Williamson, PP|Baldwin, DC|Inui, TS","Cottingham, AH|Suchman, AL|Litzelman, DK|Frankel, RM|Mossbarger, DL|Williamson, PP|Baldwin, DC|Inui, TS","Cottingham, Ann H.|Suchman, Anthony L.|Litzelman, Debra K.|Frankel, Richard M.|Mossbarger, David L.|Williamson, Penelope R.|Baldwin, DeWitt C., Jr.|Inui, Thomas S.","Cottingham, Ann H.|Suchman, Anthony L.|Litzelman, Debra K.|Frankel, Richard M.|Mossbarger, David L.|Williamson, Penelope R.|Baldwin, DeWitt C., Jr.|Inui, Thomas S."
WOS:000287156200004,"Ontogenetic Differences in Adolescent and Adult C57BL/6J and DBA/2J Mice: Anxiety-Like, Locomotor, and Consummatory Behaviors","Moore, EM|Linsenbardt, DN|Melon, LC|Boehm, SL","Moore, EM|Linsenbardt, DN|Melon, LC|Boehm, SL","Moore, Eileen M.|Linsenbardt, David N.|Melon, Laverne C.|Boehm, Stephen L., II","Moore, Eileen M.|Linsenbardt, David N.|Melon, Laverne C.|Boehm, Stephen L., II"
WOS:000287008900024,Medial prefrontal cortex predicts and evaluates the timing of action outcomes,"Forster, SE|Brown, JW","Forster, SE|Brown, JW","Forster, Sarah E.|Brown, Joshua W.","Forster, Sarah E.|Brown, Joshua W."
WOS:000288149303454,Use of a Regional Health Information Exchange (HIE) To Facilitate Outcomes Epidemiology,"Kissela, BM|Embi, PJ|Alwell, K|Moomaw, CJ|Hoskins, PD|Witzke, R|Khoury, J|Kleindorfer, DO","Kissela, BM|Embi, PJ|Alwell, K|Moomaw, CJ|Hoskins, PD|Witzke, R|Khoury, J|Kleindorfer, DO","Kissela, Brett M.|Embi, Peter J.|Alwell, Kathleen|Moomaw, Charles J.|Hoskins, Paul David|Witzke, Robert|Khoury, Jane|Kleindorfer, Dawn O.","Kissela, Brett M.|Embi, Peter J.|Alwell, Kathleen|Moomaw, Charles J.|Hoskins, Paul David|Witzke, Robert|Khoury, Jane|Kleindorfer, Dawn O."
WOS:000287409100016,Collect genetic data on pathogens,"Janies, D|Embi, PJ|Payne, PRO","Janies, D|Embi, PJ|Payne, PRO","Janies, Daniel|Embi, Peter J.|Payne, Philip R. O.","Janies, Daniel|Embi, Peter J.|Payne, Philip R. O."
WOS:000287041400001,Disaggregating the Relationship Between Posttraumatic Stress Disorder Symptom Clusters and Chronic Orofacial Pain: Implications for the Prediction of Health Outcomes with PTSD Symptom Clusters,"Cyders, MA|Burris, JL|Carlson, CR","Cyders, MA|Burris, JL|Carlson, CR","Cyders, Melissa A.|Burris, Jessica L.|Carlson, Charles R.","Cyders, Melissa A.|Burris, Jessica L.|Carlson, Charles R."
WOS:000286667300006,The Role of Percieved Parent Monitoring and Support on Urban Child and Adolescent Problem Behavior,"Aalsma, MC|Liu, GC|Wiehe, SE","Aalsma, MC|Liu, GC|Wiehe, SE","Aalsma, Matthew C.|Liu, Gilbert C.|Wiehe, Sarah E.","Aalsma, Matthew C.|Liu, Gilbert C.|Wiehe, Sarah E."
WOS:000286884700180,DISPOSITION AFTER JUVENILE DETENTION: THE ROLE OF MENTAL HEALTH SCREENING ON COMMUNITY REENTRY,"Doolittle, J|Rosenman, M|Pyle, I|Aalsma, M","Doolittle, J|Rosenman, M|Pyle, I|Aalsma, M","Doolittle, James|Rosenman, Marc|Pyle, Ian|Aalsma, Matthew","Doolittle, James|Rosenman, Marc|Pyle, Ian|Aalsma, Matthew"
WOS:000286884700178,A QUALITATIVE STUDY OF PARENT AND DETAINED YOUTH PERCEPTIONS OF PSYCHIATRIC MEDICATIONS,"Suman, P|Holloway, E|Brown, J|Aalsma, M","Suman, P|Holloway, E|Brown, J|Aalsma, M","Suman, Phil|Holloway, Evan|Brown, James|Aalsma, Matthew","Suman, Phil|Holloway, Evan|Brown, James|Aalsma, Matthew"
WOS:000286805200011,Chlamydia Screening Among Young Women: Individual- and Provider-Level Differences in Testing,"Wiehe, SE|Rosenman, MB|Wang, J|Katz, BP|Fortenberry, JD","Wiehe, SE|Rosenman, MB|Wang, J|Katz, BP|Fortenberry, JD","Wiehe, Sarah E.|Rosenman, Marc B.|Wang, Jane|Katz, Barry P.|Fortenberry, J. Dennis","Wiehe, Sarah E.|Rosenman, Marc B.|Wang, Jane|Katz, Barry P.|Fortenberry, J. Dennis"
WOS:000285486000075,Impaired error-likelihood prediction in medial prefrontal cortex in schizophrenia,"Krawitz, A|Braver, TS|Barch, DM|Brown, JW","Krawitz, A|Braver, TS|Barch, DM|Brown, JW","Krawitz, Adam|Braver, Todd S.|Barch, Deanna M.|Brown, Joshua W.","Krawitz, Adam|Braver, Todd S.|Barch, Deanna M.|Brown, Joshua W."
WOS:000301275800002,PHYSICIAN PRESCRIBING PATTERNS OF INNOVATIVE ANTIDEPRESSANTS IN THE UNITED STATES: THE CASE OF MDD PATIENTS 1993-2007,"Lin, HC|Erickson, SR|Balkrishnan, R","Lin, HC|Erickson, SR|Balkrishnan, R","Lin, Hsien-Chang|Erickson, Steven R.|Balkrishnan, Rajesh","Lin, Hsien-Chang|Erickson, Steven R.|Balkrishnan, Rajesh"
WOS:000293761700024,The Sociology of Suicide,"Wray, M|Colen, C|Pescosolido, B","Wray, M|Colen, C|Pescosolido, B","Wray, Matt|Colen, Cynthia|Pescosolido, Bernice","Wray, Matt|Colen, Cynthia|Pescosolido, Bernice"
WOS:000285946500001,"Taking ""The Promise"" Seriously: Medical Sociology's Role in Health, Illness, and Healing in a Time of Social Change","Pescosolido, BA","Pescosolido, BA","Pescosolido, Bernice A.","Pescosolido, Bernice A."
WOS:000285946500003,Organizing the Sociological Landscape for the Next Decades of Health and Health Care Research: The Network Episode Model III-R as Cartographic Subfield Guide,"Pescosolido, BA","Pescosolido, BA","Pescosolido, Bernice A.","Pescosolido, Bernice A."
WOS:000285946500019,"Culture, Race/Ethnicity and Disparities: Fleshing Out the Socio-Cultural Framework for Health Services Disparities","Alegria, M|Pescosolido, BA|Williams, S|Canino, G","Alegria, M|Pescosolido, BA|Williams, S|Canino, G","Alegria, Margarita|Pescosolido, Bernice A.|Williams, Sandra|Canino, Glorisa","Alegria, Margarita|Pescosolido, Bernice A.|Williams, Sandra|Canino, Glorisa"
WOS:000288343100005,"Computational Neuroscience Models: Error Monitoring, Conflict Resolution, and Decision Making","Brown, JW|Alexander, WH","Brown, JW|Alexander, WH","Brown, Joshua W.|Alexander, William H.","Brown, Joshua W.|Alexander, William H."
WOS:000293099400010,The Need for Family Research Using Multiple Approaches and Methods,"D'Onofrio, BM|Langstrom, N|Lichtenstein, P","D'Onofrio, BM|Langstrom, N|Lichtenstein, P","D'Onofrio, Brian M.|Langstrom, Niklas|Lichtenstein, Paul","D'Onofrio, Brian M.|Langstrom, Niklas|Lichtenstein, Paul"
WOS:000209200600124,The neural basis of predicting the outcomes of Imagined actions,"Jahn, A|Nee, DE|Brown, JW","Jahn, A|Nee, DE|Brown, JW","Jahn, Andrew|Nee, Derek Evan|Brown, Joshua W.","Jahn, Andrew|Nee, Derek Evan|Brown, Joshua W."
WOS:000283825000055,"Functional heterogeneity of conflict, error, task-switching, and unexpectedness effects within medial prefrontal cortex","Nee, DE|Kastner, S|Brown, JW","Nee, DE|Kastner, S|Brown, JW","Nee, Derek Evan|Kastner, Sabine|Brown, Joshua W.","Nee, Derek Evan|Kastner, Sabine|Brown, Joshua W."
WOS:000287279200005,The Effect of Medicaid Expansions on the Health Insurance Coverage of Pregnant Women: An Analysis Using Deliveries,"Dave, DM|Decker, SL|Kaestner, R|Simon, KI","Dave, DM|Decker, SL|Kaestner, R|Simon, KI","Dave, Dhaval M.|Decker, Sandra L.|Kaestner, Robert|Simon, Kosali Ilayperuma","Dave, Dhaval M.|Decker, Sandra L.|Kaestner, Robert|Simon, Kosali Ilayperuma"
WOS:000284952700021,Prenatal smoking exposure and offspring stress coping in late adolescence: no causal link,"Kuja-Halkola, R|D'Onofrio, BM|Iliadou, AN|Langstrom, N|Lichtenstein, P","Kuja-Halkola, R|D'Onofrio, BM|Iliadou, AN|Langstrom, N|Lichtenstein, P","Kuja-Halkola, Ralf|D'Onofrio, Brian M.|Iliadou, Anastasia N.|Langstrom, Niklas|Lichtenstein, Paul","Kuja-Halkola, Ralf|D'Onofrio, Brian M.|Iliadou, Anastasia N.|Langstrom, Niklas|Lichtenstein, Paul"
WOS:000284469800003,Early Exposure to Parents' Relationship Instability: Implications for Sexual Behavior and Depression in Adolescence,"Donahue, KL|D'Onofrio, BM|Bates, JE|Lansford, JE|Dodge, KA|Pettit, GS","Donahue, KL|D'Onofrio, BM|Bates, JE|Lansford, JE|Dodge, KA|Pettit, GS","Donahue, Kelly L.|D'Onofrio, Brian M.|Bates, John E.|Lansford, Jennifer E.|Dodge, Kenneth A.|Pettit, Gregory S.","Donahue, Kelly L.|D'Onofrio, Brian M.|Bates, John E.|Lansford, Jennifer E.|Dodge, Kenneth A.|Pettit, Gregory S."
WOS:000284380700003,Disparities in Chlamydia Testing Among Young Women With Sexually Transmitted Infection Symptoms,"Wiehe, SE|Rosenman, MB|Wang, J|Fortenberry, JD","Wiehe, SE|Rosenman, MB|Wang, J|Fortenberry, JD","Wiehe, Sarah E.|Rosenman, Marc B.|Wang, Jane|Fortenberry, J. Dennis","Wiehe, Sarah E.|Rosenman, Marc B.|Wang, Jane|Fortenberry, J. Dennis"
WOS:000283376700002,The Cultural Turn in Sociology: Can It Help Us Resolve an Age-Old Problem in Understanding Decision Making for Health Care?,"Pescosolido, BA|Olafsdottir, S","Pescosolido, BA|Olafsdottir, S","Pescosolido, Bernice A.|Olafsdottir, Sigrun","Pescosolido, Bernice A.|Olafsdottir, Sigrun"
WOS:000283669500008,"""A Disease Like Any Other""? A Decade of Change in Public Reactions to Schizophrenia, Depression, and Alcohol Dependence","Pescosolido, BA|Martin, JK|Long, JS|Medina, TR|Phelan, JC|Link, BG","Pescosolido, BA|Martin, JK|Long, JS|Medina, TR|Phelan, JC|Link, BG","Pescosolido, Bernice A.|Martin, Jack K.|Long, J. Scott|Medina, Tait R.|Phelan, Jo C.|Link, Bruce G.","Pescosolido, Bernice A.|Martin, Jack K.|Long, J. Scott|Medina, Tait R.|Phelan, Jo C.|Link, Bruce G."
WOS:000283364600010,Medical Sociology and Health Services Research: Past Accomplishments and Future Policy Challenges,"Wright, ER|Perry, BL","Wright, ER|Perry, BL","Wright, Eric R.|Perry, Brea L.","Wright, Eric R.|Perry, Brea L."
WOS:000283899900001,Foundational biomedical informatics research in the clinical and translational science era: a call to action,"Payne, PRO|Embi, PJ|Niland, J","Payne, PRO|Embi, PJ|Niland, J","Payne, Philip R. O.|Embi, Peter J.|Niland, Joyce","Payne, Philip R. O.|Embi, Peter J.|Niland, Joyce"
WOS:000288425800009,All in the Family: Comparing Siblings to Test Causal Hypotheses Regarding Environmental Influences on Behavior,"Lahey, BB|D'Onofrio, BM","Lahey, BB|D'Onofrio, BM","Lahey, Benjamin B.|D'Onofrio, Brian M.","Lahey, Benjamin B.|D'Onofrio, Brian M."
WOS:000282504100001,"Acceptance of HIV Testing for Children Ages 18 Months to 13 Years Identified Through Voluntary, Home-Based HIV Counseling and Testing in Western Kenya","Vreeman, RC|Nyandiko, WM|Braitstein, P|Were, MC|Ayaya, SO|Ndege, SK|Wiehe, SE","Vreeman, RC|Nyandiko, WM|Braitstein, P|Were, MC|Ayaya, SO|Ndege, SK|Wiehe, SE","Vreeman, Rachel C.|Nyandiko, Winstone M.|Braitstein, Paula|Were, Martin C.|Ayaya, Samwel O.|Ndege, Samson K.|Wiehe, Sarah E.","Vreeman, Rachel C.|Nyandiko, Winstone M.|Braitstein, Paula|Were, Martin C.|Ayaya, Samwel O.|Ndege, Samson K.|Wiehe, Sarah E."
WOS:000283402000009,Functional specificity in discussion networks: The influence of general and problem-specific networks on health outcomes,"Perry, BL|Pescosolido, BA","Perry, BL|Pescosolido, BA","Perry, Brea L.|Pescosolido, Bernice A.","Perry, Brea L.|Pescosolido, Bernice A."
WOS:000283870400005,Computational Models of Performance Monitoring and Cognitive Control,"Alexander, WH|Brown, JW","Alexander, WH|Brown, JW","Alexander, William H.|Brown, Joshua W.","Alexander, William H.|Brown, Joshua W."
WOS:000280600400012,Architecture of Cannabinoid Signaling in Mouse Retina,"Hu, SSJ|Arnold, A|Hutchens, JM|Radicke, J|Cravatt, BF|Wager-Miller, J|Mackie, K|Straiker, A","Hu, SSJ|Arnold, A|Hutchens, JM|Radicke, J|Cravatt, BF|Wager-Miller, J|Mackie, K|Straiker, A","Hu, Sherry Shu-Jung|Arnold, Andy|Hutchens, Jacqueline M.|Radicke, Josh|Cravatt, Benjamin F.|Wager-Miller, Jim|Mackie, Ken|Straiker, Alex","Hu, Sherry Shu-Jung|Arnold, Andy|Hutchens, Jacqueline M.|Radicke, Josh|Cravatt, Benjamin F.|Wager-Miller, Jim|Mackie, Ken|Straiker, Alex"
WOS:000281825700007,Anterior insula activity predicts the influence of positively framed messages on decision making,"Krawitz, A|Fukunaga, R|Brown, JW","Krawitz, A|Fukunaga, R|Brown, JW","Krawitz, Adam|Fukunaga, Rena|Brown, Joshua W.","Krawitz, Adam|Fukunaga, Rena|Brown, Joshua W."
WOS:000282190800001,Experimental Effect of Positive Urgency on Negative Outcomes From Risk Taking and on Increased Alcohol Consumption,"Cyders, MA|Zapolski, TCB|Combs, JL|Settles, RF|Fillmore, MT|Smith, GT","Cyders, MA|Zapolski, TCB|Combs, JL|Settles, RF|Fillmore, MT|Smith, GT","Cyders, Melissa A.|Zapolski, Tamika C. B.|Combs, Jessica L.|Settles, Regan Fried|Fillmore, Mark T.|Smith, Gregory T.","Cyders, Melissa A.|Zapolski, Tamika C. B.|Combs, Jessica L.|Settles, Regan Fried|Fillmore, Mark T.|Smith, Gregory T."
WOS:000280252600304,DEVELOPMENT OF TOLERANCE TO REDUCTION OF ETHANOL DRINKING-IN-THE-DARK BUT NOT TO REDUCTION OF LOCOMOTOR ACTIVITY BY THE NOREPINEPHRINE REUPTAKE INHIBITOR REBOXETINE IN C57BL/6J MICE,"Bracken, AL|Haughey, HM|Boehm, SL","Bracken, AL|Haughey, HM|Boehm, SL","Bracken, A. L.|Haughey, H. M.|Boehm, S. L., II","Bracken, A. L.|Haughey, H. M.|Boehm, S. L., II"
WOS:000280252600302,POSITIVE ALLOSTERIC MODULATION OF GABA(B) RECEPTORS ATTENUATES THE LOW-DOSE LOCOMOTOR ACTIONS OF ETHANOL IN DBA/2J MICE,"Kruse, LC|Linsenbardt, DN|Boehm, SL","Kruse, LC|Linsenbardt, DN|Boehm, SL","Kruse, L. C.|Linsenbardt, D. N.|Boehm, S. L., II","Kruse, L. C.|Linsenbardt, D. N.|Boehm, S. L., II"
WOS:000280252600319,"LIMITED ACCESS ETHANOL INTAKE IN ADOLESCENT AND ADULT C57BL/6J, FVB/NJ, C3H/HEJ AND DBA/2J MICE","Moore, EM|Schneider, BL|Boehm, SL","Moore, EM|Schneider, BL|Boehm, SL","Moore, E. M.|Schneider, B. L.|Boehm, S. L., II","Moore, E. M.|Schneider, B. L.|Boehm, S. L., II"
WOS:000280252600566,POSTERIOR (BUT NOT ANTERIOR) VENTRAL TEGMENTAL AREA RO 15-4513 DECREASES BINGE- LIKE ETHANOL CONSUMPTION IN C57BL/6J FEMALE MICE,"Melon, LC|Boehm, SL","Melon, LC|Boehm, SL","Melon, L. C.|Boehm, S. L., II","Melon, L. C.|Boehm, S. L., II"
WOS:000285269000003,Child Informed Mediation Study (CIMS): Incorporating the children's perspective into divorce mediation in an American pilot study,"Holtzworth-Munroe, A|Applegate, AG|D'Onofrio, B|Bates, J","Holtzworth-Munroe, A|Applegate, AG|D'Onofrio, B|Bates, J","Holtzworth-Munroe, Amy|Applegate, Amy G.|D'Onofrio, Brian|Bates, John","Holtzworth-Munroe, Amy|Applegate, Amy G.|D'Onofrio, Brian|Bates, John"
WOS:000278107200105,AGE-DEPENDENT REDUCTION OF DRINKING-IN-THE-DARK BY THE GABA(A) PARTIAL INVERSE AGONIST RO15-4513 IN ADOLESCENT AND ADULT B6 MICE,"Bracken, AL|Melon, LC|Boehm, SL","Bracken, AL|Melon, LC|Boehm, SL","Bracken, A. L.|Melon, L. C.|Boehm, S. L., II","Bracken, A. L.|Melon, L. C.|Boehm, S. L., II"
